,NUM_COMMANDE,QUANTITE,PRIX_UNITAIRE,MONTANT,DATE_COMMANDE,STATUT,TRIMESTRE,MOIS,ANNEE,TYPE_PRODUIT,CODE_PRODUIT,CLIENT,TELEPHONE,ADRESSE_1,ADRESSE_2,VILLE,ETAT,CODE_POSTAL,PAYS,ZONE_GEOGRAPHIQUE,NOM_CONTACT,PRENOM_CONTACT
2146,10103,31,104.01,3224.31,1/29/2003 0:00,Envoyé,1,1,2003,Camions et bus,S32_1268,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
2147,10114,32,114.61,3667.52,2003/01/04,Envoyé,2,4,2003,Camions et bus,S32_1268,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
2148,10126,43,96.31,4141.33,5/28/2003 0:00,Envoyé,2,5,2003,Camions et bus,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
2149,10140,26,108.83,2829.58,7/24/2003 0:00,Envoyé,3,7,2003,Camions et bus,S32_1268,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
2150,10151,27,113.65,3068.55,9/21/2003 0:00,Envoyé,3,9,2003,Camions et bus,S32_1268,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
2151,10164,24,109.78,2634.72,10/21/2003 0:00,Résolu,4,10,2003,Camions et bus,S32_1268,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
2152,10175,22,110.75,2436.5,2003/06/11,Envoyé,4,11,2003,Camions et bus,S32_1268,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
2153,10184,46,100.15,4606.9,11/14/2003 0:00,Envoyé,4,11,2003,Camions et bus,S32_1268,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
2154,10194,37,97.26,3598.62,11/25/2003 0:00,Envoyé,4,11,2003,Camions et bus,S32_1268,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
2155,10207,49,80.89,3963.61,2003/09/12,Envoyé,4,12,2003,Camions et bus,S32_1268,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
2156,10217,21,106.85,2243.85,2004/04/02,Envoyé,1,2,2004,Camions et bus,S32_1268,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
2157,10229,25,111.72,2793.0,2004/11/03,Envoyé,1,3,2004,Camions et bus,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2158,10245,37,111.72,4133.64,2004/04/05,Envoyé,2,5,2004,Camions et bus,S32_1268,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie
2159,10259,45,86.66,3899.7,6/15/2004 0:00,Envoyé,2,6,2004,Camions et bus,S32_1268,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
2160,10270,32,85.71,2742.72,7/19/2004 0:00,Envoyé,3,7,2004,Camions et bus,S32_1268,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
2161,10281,29,82.82,2401.77,8/19/2004 0:00,Envoyé,3,8,2004,Camions et bus,S32_1268,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
2162,10291,26,83.79,2178.54,2004/08/09,Envoyé,3,9,2004,Camions et bus,S32_1268,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
2163,10305,28,112.67,3154.76,10/13/2004 0:00,Envoyé,4,10,2004,Camions et bus,S32_1268,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
2164,10313,27,87.64,2366.28,10/22/2004 0:00,Envoyé,4,10,2004,Camions et bus,S32_1268,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
2165,10324,20,98.15,1963.0,2004/05/11,Envoyé,4,11,2004,Camions et bus,S32_1268,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael
2166,10335,44,107.86,4745.84,11/19/2004 0:00,Envoyé,4,11,2004,Camions et bus,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2167,10348,42,152.06,6386.52,2004/01/11,Envoyé,4,11,2004,Camions et bus,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
2168,10358,41,108.0,4428.0,2004/10/12,Envoyé,4,12,2004,Camions et bus,S32_1268,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2169,10371,26,155.53,4043.78,1/23/2005 0:00,Envoyé,1,1,2005,Camions et bus,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2170,10382,26,104.16,2708.16,2/17/2005 0:00,Envoyé,1,2,2005,Camions et bus,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2171,10411,26,111.71,2904.46,2005/01/05,Envoyé,2,5,2005,Camions et bus,S32_1268,Québec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,,Fresnière,Jean
2172,10425,41,86.67,3553.47,5/31/2005 0:00,En cours,2,5,2005,Camions et bus,S32_1268,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
2173,10107,20,92.9,1858.0,2/24/2003 0:00,Envoyé,1,2,2003,Motos,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
2174,10120,22,111.88,2461.35,4/29/2003 0:00,Envoyé,2,4,2003,Motos,S32_1374,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
2175,10133,23,114.86,2641.78,6/27/2003 0:00,Envoyé,2,6,2003,Motos,S32_1374,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2176,10145,33,93.87,3097.71,8/25/2003 0:00,Envoyé,3,8,2003,Motos,S32_1374,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
2177,10168,28,115.87,3244.36,10/28/2003 0:00,Envoyé,4,10,2003,Motos,S32_1374,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
2178,10188,44,98.89,4351.16,11/18/2003 0:00,Envoyé,4,11,2003,Motos,S32_1374,Herkku Gifts,4722673215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
2179,10210,46,79.91,3675.85,2004/12/01,Envoyé,1,1,2004,Motos,S32_1374,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
2180,10223,21,117.87,2475.27,2/20/2004 0:00,Envoyé,1,2,2004,Motos,S32_1374,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
2181,10235,41,101.89,4177.49,2004/02/04,Envoyé,2,4,2004,Motos,S32_1374,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth
2182,10250,31,105.88,3282.28,2004/11/05,Envoyé,2,5,2004,Motos,S32_1374,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
2183,10263,31,79.9,2476.9,6/28/2004 0:00,Envoyé,2,6,2004,Motos,S32_1374,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie
2184,10275,23,81.91,1883.92,7/23/2004 0:00,Envoyé,3,7,2004,Motos,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
2185,10285,37,98.88,3658.56,8/27/2004 0:00,Envoyé,3,8,2004,Motos,S32_1374,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
2186,10297,26,109.87,2856.62,9/16/2004 0:00,Envoyé,3,9,2004,Motos,S32_1374,"Clover Collections, Co.",35318621555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
2187,10308,24,79.9,1917.6,10/15/2004 0:00,Envoyé,4,10,2004,Motos,S32_1374,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
2188,10318,47,112.87,5304.89,2004/02/11,Envoyé,4,11,2004,Motos,S32_1374,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
2189,10329,45,63.9,2875.5,11/15/2004 0:00,Envoyé,4,11,2004,Motos,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
2190,10340,55,117.87,6482.85,11/24/2004 0:00,Envoyé,4,11,2004,Motos,S32_1374,Enaco Distributors,(93) 203 4555,"Rambla de Cataluña, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
2191,10353,46,81.17,3733.82,2004/04/12,Envoyé,4,12,2004,Motos,S32_1374,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan
2192,10363,50,131.52,6576.0,2005/06/01,Envoyé,1,1,2005,Motos,S32_1374,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
2193,10375,37,171.71,6353.27,2005/03/02,Envoyé,1,2,2005,Motos,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
2194,10387,44,94.88,4174.71,2005/02/03,Envoyé,1,3,2005,Motos,S32_1374,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
2195,10401,49,101.88,4992.12,2005/03/04,En attente,2,4,2005,Motos,S32_1374,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William
2196,10416,45,105.86,4763.7,2005/10/05,Envoyé,2,5,2005,Motos,S32_1374,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
2197,10108,27,43.45,1173.15,2003/03/03,Envoyé,1,3,2003,Motos,S32_2206,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
2198,10122,31,44.65,1384.15,2003/08/05,Envoyé,2,5,2003,Motos,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
2199,10135,33,40.22,1327.26,2003/02/07,Envoyé,3,7,2003,Motos,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2200,10145,31,35.8,1109.8,8/25/2003 0:00,Envoyé,3,8,2003,Motos,S32_2206,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
2201,10159,35,35.4,1239.0,2003/10/10,Envoyé,4,10,2003,Motos,S32_2206,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
2202,10169,26,39.82,1035.32,2003/04/11,Envoyé,4,11,2003,Motos,S32_2206,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
2203,10180,34,45.46,1545.64,2003/11/11,Envoyé,4,11,2003,Motos,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chaussée de Tournai",,Lille,,59000,France,EMEA,Rancé,Martine
2204,10190,46,32.99,1517.54,11/19/2003 0:00,Envoyé,4,11,2003,Motos,S32_2206,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2205,10211,41,42.23,1731.42,1/15/2004 0:00,Envoyé,1,1,2004,Motos,S32_2206,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
2206,10224,43,39.42,1695.06,2/21/2004 0:00,Envoyé,1,2,2004,Motos,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chaussée de Tournai",,Lille,,59000,France,EMEA,Rancé,Martine
2207,10237,26,40.22,1045.72,2004/05/04,Envoyé,2,4,2004,Motos,S32_2206,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael
2208,10252,36,48.27,1737.72,5/26/2004 0:00,Envoyé,2,5,2004,Motos,S32_2206,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
2209,10264,20,32.58,651.59,6/30/2004 0:00,Envoyé,2,6,2004,Motos,S32_2206,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri
2210,10276,27,36.6,988.2,2004/02/08,Envoyé,3,8,2004,Motos,S32_2206,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel
2211,10285,37,41.02,1517.74,8/27/2004 0:00,Envoyé,3,8,2004,Motos,S32_2206,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
2212,10299,24,42.24,1013.76,9/30/2004 0:00,Envoyé,3,9,2004,Motos,S32_2206,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
2213,10310,36,43.05,1549.8,10/16/2004 0:00,Envoyé,4,10,2004,Motos,S32_2206,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
2214,10319,29,38.22,1108.37,2004/03/11,Envoyé,4,11,2004,Motos,S32_2206,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee
2215,10331,28,146.52,4102.56,11/17/2004 0:00,Envoyé,4,11,2004,Motos,S32_2206,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa
2216,10343,29,128.03,3712.87,11/24/2004 0:00,Envoyé,4,11,2004,Motos,S32_2206,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
2217,10355,38,39.83,1513.54,2004/07/12,Envoyé,4,12,2004,Motos,S32_2206,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2218,10364,48,48.27,2316.96,2005/06/01,Envoyé,1,1,2005,Motos,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
2219,10378,40,82.45,3298.0,2005/10/02,Envoyé,1,2,2005,Motos,S32_2206,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2220,10390,41,44.55,1826.55,2005/04/03,Envoyé,1,3,2005,Motos,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2221,10403,30,40.23,1206.89,2005/08/04,Envoyé,2,4,2005,Motos,S32_2206,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
2222,10104,35,47.6,1666.0,1/31/2003 0:00,Envoyé,1,1,2003,Camions et bus,S32_2509,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2223,10114,28,55.72,1560.16,2003/01/04,Envoyé,2,4,2003,Camions et bus,S32_2509,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
2224,10127,45,51.95,2337.75,2003/03/06,Envoyé,2,6,2003,Camions et bus,S32_2509,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
2225,10141,24,45.99,1103.76,2003/01/08,Envoyé,3,8,2003,Camions et bus,S32_2509,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
2226,10151,41,63.85,2617.85,9/21/2003 0:00,Envoyé,3,9,2003,Camions et bus,S32_2509,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
2227,10165,48,45.99,2207.52,10/22/2003 0:00,Envoyé,4,10,2003,Camions et bus,S32_2509,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
2228,10175,50,63.3,3165.0,2003/06/11,Envoyé,4,11,2003,Camions et bus,S32_2509,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
2229,10184,33,62.76,2071.08,11/14/2003 0:00,Envoyé,4,11,2003,Camions et bus,S32_2509,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
2230,10195,32,43.29,1385.28,11/25/2003 0:00,Envoyé,4,11,2003,Camions et bus,S32_2509,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
2231,10207,27,60.05,1621.35,2003/09/12,Envoyé,4,12,2003,Camions et bus,S32_2509,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
2232,10219,35,55.19,1931.65,2004/10/02,Envoyé,1,2,2004,Camions et bus,S32_2509,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue
2233,10229,23,54.11,1244.53,2004/11/03,Envoyé,1,3,2004,Camions et bus,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2234,10246,35,48.68,1703.8,2004/05/05,Envoyé,2,5,2004,Camions et bus,S32_2509,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2235,10259,40,43.82,1752.8,6/15/2004 0:00,Envoyé,2,6,2004,Camions et bus,S32_2509,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
2236,10271,35,47.6,1666.0,7/20/2004 0:00,Envoyé,3,7,2004,Camions et bus,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2237,10281,31,55.19,1710.89,8/19/2004 0:00,Envoyé,3,8,2004,Camions et bus,S32_2509,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
2238,10292,50,46.52,2326.0,2004/08/09,Envoyé,3,9,2004,Camions et bus,S32_2509,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
2239,10305,40,57.9,2316.0,10/13/2004 0:00,Envoyé,4,10,2004,Camions et bus,S32_2509,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
2240,10313,38,45.44,1726.71,10/22/2004 0:00,Envoyé,4,10,2004,Camions et bus,S32_2509,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
2241,10325,38,232.73,8843.74,2004/05/11,Envoyé,4,11,2004,Camions et bus,S32_2509,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
2242,10335,40,60.6,2424.0,11/19/2004 0:00,Envoyé,4,11,2004,Camions et bus,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2243,10349,33,46.52,1535.16,2004/01/12,Envoyé,4,12,2004,Camions et bus,S32_2509,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
2244,10359,36,176.63,6358.68,12/15/2004 0:00,Envoyé,4,12,2004,Camions et bus,S32_2509,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
2245,10371,20,66.47,1329.4,1/23/2005 0:00,Envoyé,1,1,2005,Camions et bus,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2246,10383,32,53.18,1701.76,2/22/2005 0:00,Envoyé,1,2,2005,Camions et bus,S32_2509,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2247,10394,36,62.76,2259.36,3/15/2005 0:00,Envoyé,1,3,2005,Camions et bus,S32_2509,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2248,10412,19,48.69,925.1,2005/03/05,Envoyé,2,5,2005,Camions et bus,S32_2509,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2249,10425,11,43.83,482.13,5/31/2005 0:00,En cours,2,5,2005,Camions et bus,S32_2509,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
2250,10104,49,65.86,3227.14,1/31/2003 0:00,Envoyé,1,1,2003,Trains,S32_3207,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2251,10116,27,63.38,1711.26,2003/11/04,Envoyé,2,4,2003,Trains,S32_3207,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale
2252,10127,29,70.84,2054.36,2003/03/06,Envoyé,2,6,2003,Trains,S32_3207,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
2253,10142,42,74.56,3131.52,2003/08/08,Envoyé,3,8,2003,Trains,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2254,10152,33,50.94,1681.02,9/25/2003 0:00,Envoyé,3,9,2003,Trains,S32_3207,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
2255,10165,44,53.44,2351.35,10/22/2003 0:00,Envoyé,4,10,2003,Trains,S32_3207,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
2256,10176,22,64.0,1408.0,2003/06/11,Envoyé,4,11,2003,Trains,S32_3207,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
2257,10184,48,50.93,2444.64,11/14/2003 0:00,Envoyé,4,11,2003,Trains,S32_3207,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
2258,10195,33,54.67,1804.11,11/25/2003 0:00,Envoyé,4,11,2003,Trains,S32_3207,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
2259,10207,45,56.55,2544.75,2003/09/12,Envoyé,4,12,2003,Trains,S32_3207,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
2260,10220,20,52.82,1056.4,2004/12/02,Envoyé,1,2,2004,Trains,S32_3207,"Clover Collections, Co.",35318621555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
2261,10230,46,60.89,2800.94,3/15/2004 0:00,Envoyé,1,3,2004,Trains,S32_3207,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
2262,10247,40,49.7,1988.0,2004/05/05,Envoyé,2,5,2004,Trains,S32_3207,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
2263,10272,45,64.63,2908.35,7/20/2004 0:00,Envoyé,3,7,2004,Trains,S32_3207,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
2264,10282,36,59.63,2146.68,8/20/2004 0:00,Envoyé,3,8,2004,Trains,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2265,10292,31,67.72,2099.32,2004/08/09,Envoyé,3,9,2004,Trains,S32_3207,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
2266,10306,46,50.32,2314.71,10/14/2004 0:00,Envoyé,4,10,2004,Trains,S32_3207,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
2267,10314,35,66.48,2326.8,10/22/2004 0:00,Envoyé,4,10,2004,Trains,S32_3207,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
2268,10325,28,192.03,5376.84,2004/05/11,Envoyé,4,11,2004,Trains,S32_3207,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
2269,10336,31,84.7,2625.7,11/20/2004 0:00,Envoyé,4,11,2004,Trains,S32_3207,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
